Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Noro,134,71,826.7,1327.3,1997.9,1998.9,1996.7,1996.7,346.1,772.9,427.5,425.7,130.0,171.6,360.7,364.1,8.0,98.5,72.7,46.3,169.2,12859.6,13106.6,717693.3,1987417.3,2933540.7,5355.9,22723.9,29569.2
Honiara,97,54,467.6,693.7,1999.8,1998.9,1999.0,1998.8,236.7,362.0,308.3,316.0,27.0,192.4,252.4,260.1,105.0,119.6,116.7,125.2,139.5,10581.0,10784.2,397584.4,1227598.5,1640435.4,4098.8,17222.5,21793.8
Viru Harbour,46,34,249.3,406.9,1998.8,1998.4,1996.1,1996.1,197.7,370.8,409.2,413.7,25.5,154.9,374.1,375.6,83.0,119.2,134.6,135.0,52.2,3964.1,4040.2,179400.0,509478.6,772166.0,3900.0,18039.6,23429.5
Tulagi,27,19,117.6,192.9,1997.8,1996.9,1995.7,1995.7,278.6,309.6,332.9,333.2,118.0,122.0,180.4,181.5,85.0,89.2,104.3,105.1,36.3,2743.4,2796.0,90404.1,301593.2,384739.1,3348.3,14939.6,19560.9
Kirakira,23,21,142.4,232.3,1995.8,1996.0,1994.6,1994.5,268.9,351.7,376.9,377.4,114.0,155.7,277.7,277.2,150.0,191.6,194.9,195.9,28.9,2196.1,2238.3,95661.3,268091.6,412390.1,4159.2,19544.1,25337.7
Choiseul Bay,23,20,150.7,246.8,1996.4,1996.8,1995.7,1995.5,432.1,460.5,444.1,445.0,97.0,200.2,353.0,354.9,91.0,125.9,131.5,132.4,31.4,2379.9,2425.6,116846.0,318307.8,485863.9,5080.3,22487.1,29239.1
Rannell Island,21,20,168.2,278.1,1998.8,1999.0,1998.1,1998.2,366.7,540.8,446.6,440.6,37.0,177.2,293.8,291.8,173.0,247.5,230.8,232.8,37.3,2837.2,2891.6,118211.0,329775.1,496494.1,5629.1,25645.4,33329.6
Aola Bay,17,17,99.0,159.2,1999.6,1999.6,1999.4,1999.5,399.9,482.3,574.5,589.0,44.0,219.7,496.0,509.3,73.0,74.4,79.2,81.2,23.9,1811.6,1846.3,83682.2,222820.4,329455.0,4922.5,20833.3,27167.1
Gizo,11,9,116.0,185.1,1999.0,2000.1,2000.4,2000.0,314.0,308.4,303.8,317.4,31.0,65.2,106.1,120.9,6.0,33.7,14.7,14.6,18.1,1400.8,1427.7,60358.7,183539.4,216539.7,5487.2,23154.5,27335.9
Yandina,10,8,27.1,42.2,1995.2,1996.0,1996.4,1996.8,259.3,310.4,256.0,270.4,43.5,72.8,124.8,131.9,16.0,30.8,44.5,46.6,5.9,448.5,457.1,27512.8,77815.0,118192.4,2751.3,11583.7,15291.7
Nemba,8,8,71.8,109.5,1997.9,1997.9,1999.2,1999.4,605.7,613.8,633.4,633.9,145.0,172.6,233.8,236.7,235.5,187.9,243.9,250.3,13.8,1049.9,1070.1,75476.4,161745.5,231014.2,9434.5,32201.6,41303.8
Lever Harbour,6,6,36.6,58.8,1998.7,1998.7,2000.2,2000.2,304.0,349.7,353.8,354.2,113.5,165.8,214.6,214.9,63.0,72.0,89.1,89.9,6.0,453.1,461.8,23891.4,68627.0,105913.6,3981.9,19317.3,25219.0
Ringgi Cove,4,4,11.5,18.1,1993.8,1993.8,1996.0,1996.2,191.5,242.9,292.4,293.1,242.0,211.2,302.1,304.1,86.0,111.8,209.4,209.8,6.7,508.2,517.9,13463.2,35337.4,49422.0,3365.8,13445.0,17644.0
