Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,277,52,516.4,668.2,1990.7,1993.2,1996.5,1997.0,539.9,885.6,662.5,657.1,55.0,87.8,108.3,106.5,15.0,27.8,26.2,26.0,179.1,13646.3,13908.3,1482860.7,4306289.4,6099039.3,5353.3,19130.8,26085.1
Miscellaneous - fishing,265,122,1995.9,1145.0,1993.9,1991.4,1994.1,1996.1,1150.7,3018.0,2804.5,2443.9,161.0,464.3,868.1,885.4,38.0,258.8,457.5,401.9,706.2,53240.9,54263.1,8051916.7,17860703.4,20305811.1,30384.6,71508.7,84769.3
Container,214,14,1429.5,1718.1,2003.3,2006.4,2002.0,2002.2,566.5,631.2,552.5,554.1,42.0,45.9,41.5,41.6,5.0,4.9,5.0,5.1,431.0,32731.4,33359.8,2250782.2,7219497.0,8203792.2,10517.7,35571.2,42129.5
Refrigerated bulk,135,50,1029.8,1104.8,1993.8,1992.4,1993.6,1993.7,1434.2,1616.4,1514.3,1535.7,120.0,185.7,251.6,259.8,65.0,150.9,152.5,152.8,773.6,58375.5,59496.3,3277600.9,7161717.1,8067000.8,24278.5,51737.3,55860.7
Ferry-RoPax,108,1,1715.1,291.5,2003.0,2003.0,2003.0,2003.0,564.9,564.9,441.5,441.5,31.0,31.0,31.2,31.2,5.0,5.0,5.3,5.3,286.2,21688.9,22105.3,1811077.7,4478651.9,5495334.6,16769.2,35795.6,32602.3
Chemical tanker,72,22,238.2,350.7,2004.5,2002.5,2007.7,2007.4,825.2,777.6,837.1,833.8,77.5,77.3,81.8,82.0,12.0,14.5,16.5,16.4,94.2,7113.1,7249.7,755371.7,2125858.7,2667849.2,10491.3,33531.2,42226.8
Ro-Ro,53,3,266.6,254.3,1980.5,1979.7,1980.4,1980.5,749.3,587.9,1103.2,1102.2,49.0,48.3,100.9,100.9,23.0,20.5,105.2,105.1,116.2,8764.5,8932.7,922679.1,7113502.7,3356795.6,17409.0,42485.4,60564.5
Cruise,32,23,784.5,93.3,1988.4,1990.6,1999.3,1993.5,501.8,514.6,597.4,576.9,38.0,37.8,49.1,47.4,7.0,6.5,7.8,7.6,159.7,12266.6,12502.1,417307.7,2029304.5,2398784.2,13040.9,55126.7,59384.8
Service - other,13,10,23.5,15.5,1984.8,1988.7,1998.1,1994.5,570.0,1008.1,718.3,967.3,59.0,102.0,100.3,130.4,18.0,72.6,114.9,169.3,18.3,1374.2,1400.5,108406.6,222426.5,239678.0,8339.0,18555.6,20951.9
Vehicle,11,1,159.3,64.0,1996.0,1996.0,1996.0,1996.0,737.9,737.9,763.2,763.2,47.0,47.0,46.3,46.3,2.0,2.0,4.6,4.6,33.9,2566.2,2615.5,64854.7,285939.8,331147.4,5895.9,22410.2,24118.3
Bulk carrier,9,3,22.5,30.2,1979.2,1985.7,1979.0,1979.1,755.7,712.7,778.5,778.1,78.0,75.0,86.0,85.8,13.0,10.3,13.3,13.2,8.3,630.3,642.4,63878.0,144888.5,174545.1,7097.6,21401.3,26712.1
Service - tug,3,3,0.3,0.2,1986.0,1986.0,1987.0,1987.3,417.1,406.1,421.1,428.2,102.0,117.7,137.5,144.4,60.0,80.3,73.4,70.9,1.0,76.8,78.3,5533.9,13085.9,17521.4,1844.6,4763.1,6431.1
Oil tanker,2,1,0.3,0.4,1962.0,1962.0,1962.0,1962.0,390.0,390.0,390.0,390.0,40.0,40.0,44.8,44.8,33.5,33.5,39.6,39.6,1.2,92.3,94.0,1712.8,305.8,469.4,856.4,2223.6,2830.9
Ferry-pax only,1,1,0.6,0.2,1991.0,1991.0,1991.0,1991.0,4584.3,4584.3,4584.3,4584.3,338.0,338.0,338.0,338.0,64.0,64.0,64.0,64.0,1.4,107.4,109.4,14332.3,29189.0,36769.1,14332.3,33329.0,43938.6
